"","CountyName","avg_CO","avg_CO_rate","sum_CO","n","CO_rate2","Customers_Served","avg_CO_rate2","ifelse(avg_CO_rate2 == avg_CO_rate, TRUE, FALSE)","RPL_THEMES","GEOID","X","count_nf","pct_pov","pct_unemp","pct_no_HS","number_over_65","pct_over_65","pct_under_17","pct_with_disability","pct_single_parent","pct_black","pct_asian","pct_white","pct_hispanic","pct_english_def","pct_multi_unit","pct_mobile_home","pct_overcrowded","pct_no_vehicle","pct_over65_alone","pct_insured","pct_own_occ","pct_SS","pct_PA_FS","tot_pop","median_HH_inc","median_home_value","RUCC_2013","X2013.code","Beneficiaries","EDB","count_hosp","EDB_per_65","pct_renter_occ","urban_rural","POP_DENSITY"
"141","Lamb",2.29643591339365,0.000362763919639915,810.64187742796,353,0.000362763919639915,6330.38675862012,0.000362763919639915,TRUE,0.8458,48279,120,3,18.7817258883249,2.11181391552744,25.1050546284068,2169,16.5282328735807,27.935685437781,15.3923541247485,7.97377326565144,2.98712184713861,0.518174197973025,39.3050369580126,55.5589423150194,6.37387943087425,7.16167270332565,7.07935462627593,3.34179357021997,6.85279187817259,28.3079760258183,77.0314192849404,71.4890016920474,29.0186125211506,14.4035532994924,13123,45111,65500,6,6,2639,192,1,8.85200553250346,28.5109983079526,0,4.98613626
"142","Lampasas",354.660057525153,0.0339293331746363,125195.000306379,353,0.0339293331746363,10452.9038545997,0.0339293331746363,FALSE,0.2332,48281,121,3,11.8483412322275,3.74837412794135,9.01360544217687,3914,18.7613843351548,22.2030486051194,20.8073322932917,6.92967849365954,4.33323746524782,1.15041702617199,72.5865209471767,19.4228741252037,0.891500354574005,8.96713115625997,16.3493245399426,2.61303957986422,5.04675291405149,22.3300970873786,86.939352574103,77.3536569745101,34.3794030997822,12.0660945305495,20862,60772,161600,2,3,5697,241,1,6.15738375063873,22.6463430254899,1,11.29965755
"143","Lavaca",514.793201133145,0.04912925545818,181722,353,0.04912925545818,10478.3432260916,0.04912925545818,TRUE,0.3874,48285,122,5,11.9601328903654,1.89312397112828,14.3810767667973,4662,23.2855501723191,23.7001148793767,16.0759881523848,4.65116279069767,6.16352829528995,0.469507017631487,73.507816792368,18.9051495929274,2.01392210000531,4.67601870407482,16.499665998664,5.40506005622285,5.69895221058012,25.5898755898756,89.8784598100296,74.2524916943522,39.5348837209302,8.17786864298492,20021,54403,162400,6,6,5993,176,2,3.77520377520378,25.7475083056478,0,7.971618157
"144","Lee",304.294617563739,0.0376523652538381,107416,353,0.0376523652538381,8081.68664869523,0.0376523652538381,TRUE,0.415,48287,123,2,15.0430748840292,1.52827305145186,15.364044168392,3214,18.8415992496189,22.1831398757181,13.0233118486838,8.00198807157058,11.1326064016884,0.990737483878532,63.3368507445187,23.683901981475,3.27540942617827,6.27334793250032,21.7312894499549,4.80450629555997,3.89330682571239,20.9396390790292,84.2419131377628,80.5500331345262,35.2717031146455,10.7355864811133,17058,54744,138700,6,6,3426,127,0,3.95146235220909,19.4499668654738,0,10.47043695
"145","Leon",1620.65616083383,0.187866773518834,572091.62477434,353,0.187866773518834,8626.62476433787,0.187866773518834,TRUE,0.3123,48289,124,1,16.8555020952972,3.20874981891931,18.2387835241039,4175,24.2380261248186,22.6240928882438,19.4736227824463,4.56309172745615,6.70537010159652,0.801161103047895,76.1277213352685,14.5660377358491,2.71974286067499,4.32029414768665,30.6505974874885,2.54539810647214,4.12851156293652,25.4850299401198,82.9656862745098,77.3707900046562,44.8083191060065,10.6627347508924,17225,43045,111000,8,6,5539,256,0,6.13173652694611,22.6292099953438,0,6.197242432
"146","Liberty",3831.92250336995,0.106499553938726,1352668.64368959,353,0.106499553938726,35980.6436895936,0.106499553938726,TRUE,0.8498,48291,125,4,13.8354482194024,3.58556424720292,22.6503759398496,10873,12.990131657547,26.1092924900241,17.0596793855107,6.08045249879061,9.84325344675157,0.52447970179924,63.2995627344627,24.8357267448806,4.20284821118444,7.64300746125885,30.0459154390664,5.56692591076545,6.01347076991776,26.1657316288053,80.2047423680382,75.5479477542515,34.9198079857106,16.8831168831169,83702,51494,111600,1,2,16559,921,3,8.47052331463258,24.4520522457485,1,27.89977691
"147","Limestone",1917.78186968839,0.170984962203683,676977,353,0.170984962203683,11216.0849993572,0.170984962203683,TRUE,0.8617,48293,126,5,17.619672913931,3.52550364337763,18.8568606876119,4389,18.7427936968869,22.5220993295469,16.8474651317246,7.16246866419959,16.8467352777896,0.755861126532007,58.6539693385148,21.9071614638938,4.36921955442161,8.53601714658466,20.7343211257106,4.7749791094664,4.47654291512475,23.6728184096605,81.0139473101616,74.0599259878238,39.7875134296287,14.9456846126298,23417,44418,95400,6,6,5086,313,2,7.13146502620187,25.9400740121762,0,9.985701071
"148","Lipscomb",10.2776203966006,0.00643966894130152,3628,353,0.00643966894130152,1595.98583254551,0.00643966894130152,TRUE,0.17,48295,127,1,13.506711409396,4.00462071621101,17.8523489932886,581,17.0982931135962,26.5450264861683,14.8644623175454,8.38926174496644,0.529723366686286,0.618010594467334,62.5073572689818,31.9599764567393,5.34351145038168,6.75675675675676,6.28378378378378,4.19463087248322,4.36241610738255,18.7607573149742,80.0714924039321,73.8255033557047,30.2852348993289,9.73154362416107,3398,59091,100900,9,6,604,55,0,9.46643717728055,26.1744966442953,0,1.407375799
"149","Live Oak",519.774360109525,0.103466378021825,183480.349118662,353,0.103466378021825,5023.60641250903,0.103466378021825,TRUE,0.5336,48297,128,1,13.4061833688699,1.10608345902464,23.0973247232472,2462,20.2817365516105,19.9934096713074,21.3000093257484,2.85181236673774,2.21599802290139,1.42515857978417,56.0507455309334,39.9868193426147,4.80878125272236,4.40613026819923,23.1481481481481,3.22494669509595,3.99786780383795,21.7303005686434,82.1411918306444,81.956289978678,44.5362473347548,11.0607675906183,12139,53848,104100,8,6,1824,56,0,2.27457351746548,18.043710021322,0,4.507952298
"150","Llano",1792.18947253044,0.154245143781882,632642.883803246,353,0.154245143781882,11619.0982003607,0.154245143781882,TRUE,0.1858,48299,129,2,10.9356994699239,3.3204296385148,14.1796805415355,7656,36.3757305079109,15.0140162493467,24.3532517398608,2.14335100253515,0.665177935097639,0.289827528863971,86.4351213949732,10.3910296004181,1.87382576881242,11.2292142158461,12.9638082817085,3.6183452408389,4.54021663977875,22.5705329153605,82.7309815214783,78.0709840977184,56.2572021203042,7.70914957363448,21047,53411,194800,7,6,9042,418,1,5.45977011494253,21.9290159022816,0,8.700035057
"151","Loving",6.35185270510178,0.158134411765743,2242.20400490093,353,0.158134411765743,40.1674286714475,0.158134411765743,TRUE,0.6364,48301,241,0,16.6666666666667,0,19.7183098591549,25,25.5102040816327,25.5102040816327,21.4285714285714,0,0,0,84.6938775510204,12.2448979591837,5.19480519480519,4.54545454545455,54.5454545454545,16.6666666666667,0,24,87.7551020408163,63.3333333333333,70,10,98,83750,NA,9,6,15,0,0,0,36.6666666666667,0,0.056574472
"152","Lubbock",129.904132548725,0.000854909706995769,45856.1587896998,353,0.000854909706995769,151950.704835508,0.000854909706995769,FALSE,0.3992,48303,130,15,18.3534823064994,2.46443280452453,13.8221180547842,37113,12.1758615259442,23.9695152358206,13.6834540990478,7.35760609051177,6.60251699430461,2.13052150862182,53.4726778824703,35.4298443610404,1.83949840173576,25.7007948374911,4.99331077358936,3.49023685323558,5.46753841815875,27.1037102901948,87.0215116008277,55.2243408994784,25.1365783166502,12.7194064570704,304808,52429,140600,2,3,47078,3056,8,8.23431142726268,44.7756591005216,1,131.4058414
"153","Lynn",90.4050991501482,0.0313468893887751,31913.0000000023,353,0.0313468893887751,2884.02137860993,0.0313468893887751,TRUE,0.751,48305,242,0,18.2915506035283,3.89228332201856,24.6388232203835,987,16.9296740994854,27.0668953687822,23.3546381067542,7.24233983286908,0.703259005145798,0.789022298456261,49.2967409948542,47.221269296741,2.27857405365674,6.79865521105715,6.46245797534554,3.06406685236769,8.07799442896936,32.8267477203647,81.3266539989636,68.2915506035283,39.6935933147632,19.1736304549675,5830,43382,84000,2,3,1061,72,1,7.29483282674772,31.7084493964717,1,2.523891633
"154","Madison",460.991501416431,0.0806517857624278,162730,353,0.0806517857624278,5715.82509994697,0.0806517857624278,TRUE,0.7273,48313,131,2,14.1016631529632,1.48385977091288,19.1873589164786,2155,15.1792632246249,21.4270620553638,15.5515533543449,5.64535019910986,16.2710431781362,3.3598647601606,55.0045784320631,23.1739099809819,4.25739600540622,5.5765595463138,24.9716446124764,5.38767861325837,6.84000936987585,30.2088167053364,84.5655110310671,74.1625673459827,36.2145701569454,11.407823846334,14197,52664,113100,6,6,2315,108,1,5.01160092807425,25.8374326540173,0,11.76121232
"155","Marion",95.609065757008,0.0151448369134146,33750.0002122238,353,0.0151448369134146,6312.98087286249,0.0151448369134146,TRUE,0.4387,48315,132,1,19.0243902439024,4.76359758265197,14.8040638606676,2592,25.8760107816712,17.9295198163123,22.1424236293749,2.79957582184517,22.9010681840871,0.319456923230508,70.8495557552161,4.14295697314565,1.60818713450292,4.63121783876501,32.9175113051614,2.12089077412513,4.96288441145281,33.3333333333333,88.4179647987052,77.3064687168611,50.2226935312831,20.1908801696713,10017,37662,96500,8,6,2363,168,0,6.48148148148148,22.6935312831389,0,10.15423349
"156","Martin",372.817042812903,0.164372656819941,131604.416112955,353,0.164372656819941,2268.12080564773,0.164372656819941,FALSE,0.2016,48317,244,0,6.78866587957497,2.90068829891839,22.6136705811503,683,12.0906355107099,31.0674455655868,10.9243697478992,6.84769775678867,0.849707912904939,0.0708089927420782,53.9387502212781,44.9637103912197,2.87145885527076,2.52908447142135,14.9215983813859,6.19834710743802,0,20.497803806735,89.0756302521009,73.8488783943329,27.4498229043684,7.02479338842975,5649,66610,148000,3,4,853,67,1,9.80966325036603,26.1511216056671,1,2.383821323
"157","Mason",364.127894432882,0.160352348704412,128537.146734807,353,0.160352348704412,2270.79863422583,0.160352348704412,TRUE,0.1028,48319,245,0,14.2688679245283,3.40095465393795,12.2947956688788,1021,24.3908265647396,23.7935977066412,14.4157088122605,7.37028301886792,0.0477783086478739,2.41280458671763,74.1758241758242,22.1930243669374,4.24118548799182,2.13073311664861,11.1953773925605,0.648584905660377,3.00707547169811,29.6767874632713,81.0105363984674,70.6367924528302,47.4056603773585,9.55188679245283,4186,42276,172800,9,6,1310,72,0,7.05190989226249,29.3632075471698,0,1.740052818
"158","Matagorda",2881.7939833459,0.155425795554588,1017273.2761211,353,0.155425795554588,18541.2850747401,0.155425795554588,TRUE,0.8379,48321,133,3,19.7140381282496,3.36308687095867,19.4382208945316,6008,16.3376298471746,25.8144341110567,14.9593719873296,6.31138070479492,10.2925980312177,1.93071191602763,43.6313699896666,42.4539076521455,5.78713190094257,14.0278203948041,17.4235450547203,4.00779896013865,5.50982091276719,25.832223701731,82.0630767111968,70.6744656268053,33.8532640092432,14.1681109185442,36774,48913,114800,4,5,7339,280,2,4.66045272969374,29.3255343731947,0,12.99157523
"159","Maverick",2561.14447592068,0.117453745638229,904084,353,0.117453745638229,21805.5581114398,0.117453745638229,FALSE,0.9486,48323,134,3,28.5951123664497,5.23649853749019,40.4993909866017,6704,11.5240485440231,31.5020455873758,14.060936475622,13.0602971877686,0.321449444769141,0.546635954206346,2.49596039467803,95.1765393474748,24.956849951634,21.1508130744548,8.70723881002882,12.2068033894142,6.121822424168,17.9892601431981,68.8985887305476,65.7128822301363,31.7450571042613,31.253837651971,58174,39625,97900,5,5,10136,236,2,3.52028639618138,34.2871177698637,0,17.55497881
"160","Mcculloch",367.394463634198,0.0873042629169167,129690.245662872,353,0.0873042629169167,4208.20761047865,0.0873042629169167,TRUE,0.4585,48307,135,1,17.3719376391982,1.80360721442886,23.1817377455318,1759,21.8319473749535,22.5394067270696,19.8104864181933,4.26344257079224,1.07980637954574,0.744694054859129,60.5063919573042,32.3073104133052,1.97481776010603,8.53911839372259,9.34687283637203,2.41807190582246,6.93604836143812,22.4559408754974,79.3556538218572,72.2239898186446,38.9118676423799,12.663060769965,8057,47707,93700,7,6,2167,144,1,8.18646958499147,27.7760101813554,0,2.919315509
"161","McLennan",6553.55241121859,0.0543526837064026,2313404.00116016,353,0.0543526837064026,120574.587385951,0.0543526837064026,TRUE,0.6482,48309,136,17,17.9892064761143,2.54774141471938,15.0805847814951,35502,14.1392096029695,24.7402315513623,13.5084769794811,9.27998756301775,14.2606804758472,1.57752828678277,55.9279777290124,26.3444436036624,4.20768654319666,24.095825670839,5.62575389056969,3.32023008417172,6.33286694649877,25.4323700073235,85.4864388583929,59.2322384347169,30.3873231616586,12.7290292491172,251089,49778,142800,2,3,45620,1929,3,5.43349670441102,40.7677615652831,1,93.47355478
"162","McMullen",25.796406577833,0.0713580005576621,9106.13152197505,353,0.0713580005576621,361.506858043027,0.0713580005576621,TRUE,0.5889,48311,243,0,17.4074074074074,3.35689045936396,7.25806451612903,142,18.3462532299742,28.9405684754522,16.9250645994832,9.25925925925926,0,0,49.0956072351421,49.7416020671835,2.95774647887324,0.665188470066519,26.3858093126386,10.7407407407407,4.07407407407407,19.7183098591549,82.1705426356589,75.9259259259259,33.7037037037037,5.18518518518519,774,62000,110900,9,6,185,11,0,7.74647887323944,24.0740740740741,0,0.262189271
"163","Medina",2056.29420362848,0.0979334435195293,725871.853880855,353,0.0979334435195293,20996.8538808546,0.0979334435195293,FALSE,0.4071,48325,137,3,12.2114526208392,1.91581491364987,16.8342455973346,8271,16.5231635935034,23.1675889485986,17.1041846192648,5.32457594694554,2.47118285154923,0.685218850510418,43.5663343788082,51.9727510637873,2.11556008233072,5.59635486464755,25.8751005092469,3.57734982782808,4.91646473664073,22.4156692056583,85.9728031274302,80.3979084300472,37.8076775921439,11.0636398418569,50057,62599,137800,1,2,9158,330,1,3.9898440333696,19.6020915699528,1,14.58255399
"164","Menard",352.178212434322,0.259401064128035,124318.908989316,353,0.259401064128035,1357.65908909492,0.259401064128035,TRUE,0.3636,48327,138,1,17.4556213017751,2.08,22.0646625070902,666,31.4299197734781,12.5530910806984,28.1581485053038,2.36686390532544,0,0,54.8371873525248,41.670599339311,8.5781990521327,3.56564019448947,16.9638033495408,1.18343195266272,8.87573964497041,34.0840840840841,69.0453230472517,69.1321499013807,45.1676528599605,7.39644970414201,2119,36395,59300,9,6,665,32,0,4.8048048048048,30.8678500986193,0,0.907013762
"165","Midland",5523.26420454545,0.0723741414214934,1944189,352,0.0723741414214934,76315.4366471721,0.0723741414214934,TRUE,0.2727,48329,139,5,9.13716270746342,2.30993964299473,15.4882154882155,17255,10.2606337747596,28.3694184947106,9.71787773103704,6.59847713954876,6.21762890460078,1.91416865377868,45.4072439896056,44.731725011447,5.17361631673978,23.3992920180747,9.07815533188692,5.83529246640233,3.86153900136847,26.293827875978,83.417826196383,66.9234008210814,20.2042176918488,6.44759465244395,168167,79421,213100,3,4,18639,752,2,4.35815705592582,33.0765991789186,1,72.11539604
"166","Milam",678.189801699717,0.0548897044678897,239401,353,0.0548897044678897,12355.5010593372,0.0548897044678897,TRUE,0.5217,48331,140,3,15.4529692241006,2.51041720253099,18.6020022780409,5038,20.3391199031086,24.4287444489302,16.7683681042302,6.71868227134807,9.20064594267259,0.52079127977392,62.3617278966492,26.4271295922487,3.08803922411939,7.0541958041958,13.715034965035,3.53272648461205,5.3099263112267,24.7320365224295,86.542425991589,71.4239271781534,42.5444299956654,14.2067620286086,24770,47902,107400,6,6,6115,266,0,5.27987296546249,28.5760728218466,0,9.404605579
"167","Mills",30.0000002495644,0.0125174380562088,10590.0000880962,353,0.0125174380562088,2396.65657739637,0.0125174380562088,TRUE,0.4664,48333,141,2,19.7765363128492,0.764676862358165,17.034965034965,1504,30.7629372059726,19.1654735119656,21.8875927889714,5.53072625698324,0.388627531192473,0.224994886479853,78.2164041726324,20.9858866843935,3.87547649301144,3.40041637751561,12.2831367106176,1.22905027932961,4.41340782122905,26.2632978723404,82.1845174973489,85.0837988826816,51.2849162011173,6.53631284916201,4889,49306,140200,9,6,1345,54,0,3.59042553191489,14.9162011173184,0,2.522876862
"168","Mitchell",335.169971671388,0.105092220677243,118315,353,0.105092220677243,3189.29383651293,0.105092220677243,FALSE,0.4704,48335,142,1,12.3005877413938,1.96629213483146,21.3311804808037,1316,15.4405725683445,19.8052328992139,17.1807526218384,3.82031905961377,9.02264460870585,0.434119441511205,47.8939340607767,39.8803238296375,2.98009150488438,4.38833047315519,11.9882324099044,6.63308144416457,3.94626364399664,21.9604863221884,81.8784700801974,78.9672544080605,37.4475230898405,9.78169605373636,8523,51492,69000,7,6,1419,77,1,5.85106382978723,21.0327455919395,0,3.611883089
"169","Montague",519.153043991764,0.0497104878986383,183261.024529093,353,0.0497104878986383,10443.5314545763,0.0497104878986383,TRUE,0.2292,48337,143,2,14.5,2.96896086369771,14.2825704225352,4360,22.3715942326441,22.9206218892709,21.2152795872635,5.85897435897436,0.67217404689825,0,85.7919852224332,10.970290933347,1.80401133638544,5.3754016944201,14.9576394975168,3.46153846153846,4.41025641025641,26.2155963302752,81.2809422064725,72.3974358974359,40.974358974359,12.7307692307692,19489,51765,115400,6,6,5470,251,1,5.75688073394495,27.6025641025641,0,8.083251872
"170","Montgomery",18161.6487252125,0.0682835531910179,6411062,353,0.0682835531910179,265973.984605146,0.0682835531910179,TRUE,0.1107,48339,144,11,8.71637914109812,2.75666223811024,12.2611644088769,73352,12.8249197043792,26.458477941215,9.93880005970726,6.29200247673031,4.79675635415046,2.91581941746554,66.0238937387774,24.1421875027319,4.26518242918867,16.7052518954417,13.4069066022247,3.30079688294429,3.20917799737225,20.2530265023449,85.9111942329812,71.0484321592356,25.3628258888794,7.00079033873818,571949,80902,235800,1,2,91288,3599,16,4.90647835096521,28.9515678407644,1,211.8708631
"171","Moore",78.0113314447592,0.00865358969079988,27538,353,0.00865358969079988,9014.90990816186,0.00865358969079988,TRUE,0.6996,48341,145,2,10.9460864399228,3.41763052996145,32.6944667201283,2283,10.6687228375158,31.5154913781018,9.82958290179832,6.11911480766375,3.21043039394364,6.83676807327445,32.4594607224637,56.0586943315108,15.2393657960901,13.0903681666047,19.4124209743399,7.32214466062676,5.16857270161889,22.7770477441962,82.7464457207419,65.8398930640131,24.0011881776326,6.75776028516263,21399,54871,121900,7,5,2505,177,1,7.75295663600526,34.1601069359869,0,9.183303563
"172","Morris",36.4730959317757,0.00532358797661858,12875.0028639168,353,0.00532358797661858,6851.22441705989,0.00532358797661858,TRUE,0.4427,48343,146,1,18.3505960523744,4.34915150899299,11.4418604651163,2657,21.4741776448719,22.9693687868746,20.0851203142904,7.62165331248779,23.0906005010911,0.161642285621919,64.3982865917724,9.86017942293704,1.36869118905047,9.58609271523179,10.8278145695364,2.48192300175884,7.05491498925151,30.410237109522,84.1627107546243,72.9724447918702,42.3490326363103,16.7480945866719,12373,41359,90400,6,6,3622,273,0,10.2747459540836,27.0275552081298,0,18.95812207
"173","Motley",0.0453257790368272,6.92282959668959e-05,16,353,6.92282959668959e-05,654.729087344594,6.92282959668959e-05,TRUE,0.4348,48345,147,1,11.2474437627812,3.95833333333333,12.5,393,31.3897763578275,25.4792332268371,19.9680511182109,12.0654396728016,1.51757188498403,0,74.4408945686901,19.6485623003195,0.333055786844296,0.51413881748072,8.86889460154242,4.9079754601227,3.47648261758691,19.8473282442748,81.629392971246,68.3026584867076,54.8057259713701,11.8609406952965,1252,43859,56500,9,6,348,25,0,6.36132315521628,31.6973415132924,0,0.488496931
"174","Nacogdoches",3693.10169109977,0.116103922453191,1303664.89695822,353,0.116103922453191,31808.5867649192,0.116103922453191,FALSE,0.8814,48347,148,5,22.1997726985731,5.16645972373118,17.0594956554088,9286,14.2120326298229,23.2250264007714,17.0078666997027,7.60196994570021,17.2622782717825,1.40344970079126,59.5172867659438,19.421784845192,3.88242999836253,22.0694747204838,17.6112790942972,4.62179568127289,6.7306478090668,28.6991169502477,82.4563305252725,56.5685903102244,29.9406490718525,17.1570484488782,65339,44847,130100,5,5,11853,609,3,6.55825974585397,43.4314096897756,0,26.6518753
"175","Navarro",902.359776029329,0.0388712004217107,318533.000938353,353,0.0388712004217107,23214.0959435185,0.0388712004217107,TRUE,0.913,48349,149,6,16.9108316991579,4.39534141671985,21.551022961897,8229,16.7955913868762,26.2373711603225,17.5942065073041,7.8844157342254,12.1992040004082,0.679661189917338,56.0485763853454,27.2558424329013,6.45544816046148,9.11739421148152,18.4544846690228,4.6602837697543,6.18871842196332,21.144732045206,81.550879814077,68.9064482639289,37.5302803091475,17.3780136117199,48995,48529,97600,4,5,10231,578,1,7.02393972536153,31.0935517360711,0,18.73631243
"176","Newton",0.0226628895184136,3.18463186526925e-06,8,353,3.18463186526925e-06,7116.32944629144,3.18463186526925e-06,TRUE,0.5455,48351,150,1,24.3838193791157,5.22439785132559,16.6496945010183,2800,20.1236165013655,20.1523645249389,18.2751839172554,10.8184383819379,20.2889176369125,0.553399453787552,73.4727612476642,3.6222509702458,0.23339858455052,1.20940345155592,30.7786384019568,3.23612417685795,6.34054562558796,21.9285714285714,79.9621239711559,84.6095954844779,45.587958607714,17.9303857008467,13914,40101,81200,2,3,2580,126,0,4.5,15.3904045155221,1,5.75383667
"177","Nolan",360.762039660057,0.0498323866590779,127349,353,0.0498323866590779,7239.50956088388,0.0498323866590779,TRUE,0.7312,48353,151,2,15.5169225078602,4.00452685644642,17.7281819138857,2630,17.6462694578637,25.979602791197,18.6905732138006,6.87997040872942,5.56226516371444,0.288513150831991,55.52871712292,37.6811594202899,2.96542745551859,13.7931034482759,8.84680610514415,5.54836323284631,6.67653042352506,27.680608365019,81.0038033143168,67.2276678379878,35.0841501756982,12.779729979656,14904,45537,75500,6,5,3358,213,1,8.09885931558935,32.7723321620122,0,6.309741924
"178","Nueces",9781.8137165135,0.0564366467612958,3452980.24192927,353,0.0564366467612958,173323.793631585,0.0564366467612958,TRUE,0.668,48355,152,15,16.7244748978378,3.53983241133596,17.1765155374427,50883,14.0739613873984,24.7657244011728,13.3166216629234,8.74539401008876,3.62366543121093,2.00448083199646,29.4747469159706,63.7412181224761,2.45603315051508,28.1163128738604,3.33183733345837,4.57470394203212,7.47309792894609,23.4400487392646,82.9423195013417,57.9501123977412,30.2006164494674,16.9013758101521,361540,55919,138700,2,3,60568,2441,14,4.79728003458916,42.0498876022588,1,166.5179879
"179","Ochiltree",1.02549575070822,0.000219901207570126,362,353,0.000219901207570126,4663.43846875505,0.000219901207570126,TRUE,0.4941,48357,153,1,13.8960666092449,3.74511652970497,25.5641574699391,1064,10.5024183200079,31.1222978975422,10.6089202344293,6.68963537180591,0.0888362451880367,0.227025959924983,43.1053203040174,54.1802388707926,12.1646374313113,12.934597617311,13.1291028446389,10.4220499569337,1.34941142693081,27.1616541353383,78.8516936525281,73.3850129198966,23.9735859890899,12.2308354866494,10131,50464,102700,7,6,1265,85,1,7.98872180451128,26.6149870801034,0,4.26246796
"180","Oldham",16.9042651950782,0.021254802601668,5967.20561386262,353,0.021254802601668,795.31508769466,0.021254802601668,TRUE,0.1304,48359,246,0,7.91245791245791,0.87778528021607,9.65954077593032,309,14.756446991404,33.6198662846227,10.4853205512283,3.7037037037037,3.05635148042025,1.86246418338109,77.1251193887297,15.2340019102197,1.92502532928065,8.98282694848085,17.9656538969617,2.18855218855219,2.86195286195286,23.3009708737864,89.6345116836429,78.4511784511784,32.6599326599327,4.37710437710438,2094,64545,91400,2,3,492,36,0,11.6504854368932,21.5488215488216,1,0.538810695
"181","Orange",284.340909090909,0.00670053557912296,100088,352,0.00670053557912296,42435.5494770952,0.00670053557912296,FALSE,0.2372,48361,154,4,13.2201678551145,3.01686027013019,12.0736030210727,13110,15.5943332262784,24.8010562752025,16.5428423971098,6.65425632611851,8.68572244227956,1.16570911988961,80.656365604444,7.67940620204832,1.27949739503524,11.4319324136456,18.1798738102877,2.71344734019057,5.80867041080331,26.5675057208238,84.142491928418,75.2950085189626,33.1576954628636,14.3150123051682,84069,59399,113500,2,3,16454,750,0,5.720823798627,24.7049914810374,1,97.245685
"182","Palo Pinto",741.001276300343,0.0539672781482725,261573.450534021,353,0.0539672781482725,13730.5660341898,0.0539672781482725,FALSE,0.7115,48363,155,2,15.1828376401755,4.15873156472829,15.8260064784822,5548,19.4393833216538,23.426769446391,17.7327019577355,5.57776694295466,2.5052557813595,0.79187105816398,75.0490539593553,19.8808689558514,3.5964781375914,11.0552115583075,16.7956656346749,3.78352023403218,6.31886884446611,23.4318673395818,80.5039225386953,72.7059970745978,40.0292540224281,12.5694783032667,28540,50154,107000,6,5,6360,425,1,7.66041816870944,27.2940029254022,0,11.56828165
"183","Panola",101.323290441707,0.00876180511040125,35767.1215259226,353,0.00876180511040126,11564.2027145097,0.00876180511040125,TRUE,0.4032,48365,156,3,13.8358226235962,2.70138058484618,17.120894479385,4356,18.6736399879967,23.5949757791401,17.8118370351128,6.27532708116244,17.2846915591375,0.0728769237364428,73.1812920649891,8.71950958117203,1.6643107929415,4.83156028368794,30.8687943262411,3.36922542549496,4.01759870325344,23.5996326905418,82.8808936225484,76.7164524719231,39.0760680791942,12.7590598587473,23327,52982,102200,6,6,5040,265,1,6.08356290174472,23.2835475280769,0,11.10068997
"184","Parker",5920.83439122254,0.0999054756333908,2090054.54010156,353,0.0999054756333908,59264.3631761426,0.0999054756333908,TRUE,0.0672,48367,157,9,8.86745137021892,2.95010597468064,11.3813803780057,20511,15.3283362354365,24.7685167886048,12.1139568432263,4.08467568849829,1.242797677321,0.541061646650873,83.4669795457772,12.288227425249,1.92345983831787,8.14267159556399,17.4123289039864,2.69073492533267,2.62069900368253,20.7108380868802,85.4774510766535,78.8401147685426,31.1840589205431,7.73106206086347,133811,77503,214200,1,2,23899,1444,2,7.04012481107698,21.1598852314574,1,57.1689421
"185","Parmer",16.1614764939635,0.00376852429822691,5705.00120236911,353,0.00376852429822691,4288.54246782154,0.00376852429822691,FALSE,0.7391,48369,158,2,15.6415860131127,1.16877695839711,29.1701452663216,1312,13.5007203128216,29.327022020992,13.841045860137,5.36996565719638,1.1936612471702,0.339576044453591,34.1016670096728,63.2949166495164,12.1820615796519,9.43495400788436,9.69776609724047,9.55354355291914,4.33968154854824,28.125,80.0996057273293,66.9372463315642,28.847955042148,9.74086793630971,9718,55359,97600,7,6,1425,105,1,8.00304878048781,33.0627536684358,0,4.259829153
"186","Pecos",495.688385269122,0.0795138889250309,174978,353,0.0795138889250309,6233.98492980865,0.0795138889250309,FALSE,0.7628,48371,159,1,15.5927835051546,1.2450158678493,30.8896054628225,2012,12.7220992728422,24.5842554536832,10.2126716880815,6.55068728522337,3.43344925703446,0.607018653177363,25.18495099589,68.7764780271894,7.06081081081081,10.2537365311088,19.2387904066736,5.15463917525773,4.6606529209622,21.5705765407555,81.9081376458426,72.229381443299,24.7637457044674,8.50515463917526,15815,52397,87300,7,6,2255,124,2,6.16302186878728,27.770618556701,0,1.281783724
"187","Polk",338.770538243626,0.0140308788600487,119586,353,0.0140308788600487,24144.6413744071,0.0140308788600487,FALSE,0.7747,48373,160,4,17.7729717739699,3.76072627782614,18.3512300437475,9040,18.4817942060393,20.2665957925296,21.6875963868694,7.7247268895913,9.69476417312371,0.766667348148754,70.8850407867029,15.2740580213849,2.36820517248823,5.68757304246202,25.0642773665758,3.98158930848999,5.66738756723784,23.0199115044248,81.7669090107953,76.0328287029335,42.3556812510398,17.0797981478401,48913,49279,110200,6,6,18798,829,1,9.17035398230089,23.9671712970665,0,17.86624034
